"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Margin of Error","","±5,857","","±5,681","±1,659","±1,012","±2,066","±650","±2,256","±2,310","±2,261","±5,216","","±2,638","±3,956","±3,458","±2,981","","±6,335","±4,474","±4,518","±7,729","±5,245","±3,597","±2,907","±2,765","±1,792","","±4,883","±4,678","±3,908","±2,324","±1,615","±1,299","","±3,098","±4,419","±5,833","±2,904","","±4,930","±4,058","±3,463","±2,396","±4,238","±3,921","±2,651"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,848,396","","80.4%","3.6%","1.1%","7.7%","0.5%","3.1%","3.7%","8.5%","75.6%","","4.3%","34.6%","37.0%","24.1%","","1,841,954","43.0%","57.0%","77.7%","31.1%","15.2%","8.2%","7.2%","3.7%","","47.9%","21.5%","18.2%","7.5%","3.1%","1.8%","","14.2%","31.8%","43.4%","10.6%","","1,006,442","51.1%","40.2%","10.8%","48.9%","35.2%","13.7%"
"        Margin of Error","","±5,857","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±6,335","±0.2","±0.2","±0.3","±0.2","±0.2","±0.2","±0.2","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.2","","±4,930","±0.3","±0.3","±0.2","±0.3","±0.3","±0.3"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","73,775","","75,135","52,742","48,699","96,975","69,195","51,228","67,541","54,962","76,454","","41,147","81,992","89,139","52,100","","88,660","85,863","90,595","102,341","107,749","42,653","32,497","60,209","51,851","","80,219","91,360","107,085","93,730","92,022","96,265","","50,782","66,239","109,745","130,817","","45,823","39,995","33,656","73,098","53,058","43,905","81,847"
"        Margin of Error","","±298","","±295","±1,612","±1,866","±1,621","±4,981","±888","±1,572","±869","±302","","±849","±481","±673","±380","","±499","±803","±540","±463","±756","±656","±713","±1,102","±1,479","","±525","±865","±1,200","±1,667","±2,747","±2,609","","±578","±724","±514","±1,394","","±357","±445","±443","±1,334","±616","±533","±1,391"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","732,585","","691,848","25,114","1,502","4,944","127","2,133","6,917","7,631","686,346","","27,340","199,630","280,553","225,062","","473,856","171,101","302,755","356,024","113,946","81,580","40,017","36,252","17,138","","252,616","104,970","74,047","28,367","9,213","4,643","","112,978","163,458","164,046","33,374","","258,729","136,542","118,336","18,206","122,187","99,363","22,824"
"        Margin of Error","","±2,601","","±2,520","±669","±307","±350","±85","±343","±474","±475","±2,416","","±1,038","±1,857","±1,892","±1,429","","±3,072","±2,496","±2,459","±3,467","±2,424","±1,893","±1,261","±1,351","±1,027","","±2,387","±2,237","±2,046","±1,059","±774","±463","","±1,858","±2,250","±2,946","±1,194","","±2,754","±2,029","±1,973","±737","±1,816","±1,742","±1,044"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","732,585","","94.4%","3.4%","0.2%","0.7%","0.0%","0.3%","0.9%","1.0%","93.7%","","3.7%","27.3%","38.3%","30.7%","","473,856","36.1%","63.9%","75.1%","24.0%","17.2%","8.4%","7.7%","3.6%","","53.3%","22.2%","15.6%","6.0%","1.9%","1.0%","","23.8%","34.5%","34.6%","7.0%","","258,729","52.8%","45.7%","7.0%","47.2%","38.4%","8.8%"
"        Margin of Error","","±2,601","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.2","","±3,072","±0.4","±0.4","±0.4","±0.4","±0.4","±0.3","±0.3","±0.2","","±0.4","±0.4","±0.4","±0.2","±0.2","±0.1","","±0.4","±0.5","±0.5","±0.2","","±2,754","±0.5","±0.5","±0.3","±0.5","±0.6","±0.4"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","46,711","","47,143","33,133","30,406","64,567","-","43,554","43,148","48,729","47,128","","25,329","54,660","54,146","37,240","","59,607","58,456","60,070","70,774","81,428","28,262","20,414","40,479","35,874","","52,801","64,361","77,096","73,294","67,148","67,021","","33,137","49,228","85,690","111,426","","25,955","22,801","21,314","41,372","30,861","27,707","48,114"
"        Margin of Error","","±492","","±502","±2,755","±6,731","±12,503","**","±7,438","±5,766","±4,995","±495","","±1,782","±1,012","±860","±499","","±730","±1,463","±735","±732","±1,423","±867","±820","±1,880","±2,433","","±698","±1,522","±1,991","±3,249","±5,554","±4,198","","±930","±671","±1,041","±2,169","","±407","±466","±380","±2,508","±677","±950","±2,156"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,358,156","","2,096,618","132,136","19,139","47,532","611","34,076","28,044","106,297","2,030,721","","114,316","734,915","902,095","606,830","","1,482,213","619,720","862,493","1,148,844","422,997","226,897","136,897","106,472","59,826","","771,673","294,018","254,147","107,184","36,029","19,162","","212,864","423,924","672,039","173,386","","875,943","451,160","371,743","79,417","424,783","324,375","100,408"
"        Margin of Error","","±7,031","","±6,880","±1,487","±596","±886","±139","±1,261","±1,047","±1,452","±6,533","","±1,989","±3,123","±2,519","±3,002","","±6,373","±4,932","±3,765","±6,803","±4,961","±2,708","±2,124","±1,998","±1,550","","±4,394","±3,449","±3,595","±1,630","±1,044","±747","","±2,166","±3,231","±5,125","±1,976","","±4,476","±3,541","±3,078","±1,839","±3,451","±3,070","±1,851"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,358,156","","88.9%","5.6%","0.8%","2.0%","0.0%","1.4%","1.2%","4.5%","86.1%","","4.8%","31.2%","38.3%","25.7%","","1,482,213","41.8%","58.2%","77.5%","28.5%","15.3%","9.2%","7.2%","4.0%","","52.1%","19.8%","17.1%","7.2%","2.4%","1.3%","","14.4%","28.6%","45.3%","11.7%","","875,943","51.5%","42.4%","9.1%","48.5%","37.0%","11.5%"
"        Margin of Error","","±7,031","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±6,373","±0.2","±0.2","±0.2","±0.3","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","","±4,476","±0.3","±0.3","±0.2","±0.3","±0.3","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","61,747","","64,377","31,351","42,439","71,786","58,049","44,466","49,958","46,266","64,927","","33,889","69,983","76,098","42,486","","78,679","79,080","78,457","90,612","101,951","36,986","29,956","52,711","46,338","","68,979","83,406","99,688","93,320","84,143","79,469","","44,276","52,533","96,259","119,338","","36,528","31,533","27,666","61,091","42,387","36,771","67,651"
"        Margin of Error","","±204","","±197","±704","±1,777","±1,968","±20,720","±2,285","±2,427","±845","±212","","±788","±447","±426","±292","","±342","±646","±334","±283","±592","±465","±652","±726","±1,088","","±408","±932","±912","±1,184","±1,862","±4,300","","±449","±437","±365","±938","","±262","±255","±303","±1,129","±362","±418","±964"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","230,101","","215,848","2,121","3,624","1,456","113","2,467","4,472","17,049","202,923","","13,421","74,987","83,606","58,087","","148,652","62,897","85,755","119,353","44,862","18,592","11,649","10,707","6,386","","78,290","28,195","23,958","11,267","4,195","2,747","","20,123","45,822","68,587","14,120","","81,449","38,726","31,731","6,995","42,723","33,266","9,457"
"        Margin of Error","","±1,458","","±1,609","±316","±273","±230","±67","±395","±580","±669","±1,522","","±776","±1,483","±934","±722","","±1,634","±1,154","±1,353","±1,606","±1,005","±972","±835","±788","±632","","±1,337","±1,063","±963","±815","±423","±332","","±877","±1,458","±1,700","±820","","±1,539","±1,112","±1,032","±562","±1,125","±929","±672"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","230,101","","93.8%","0.9%","1.6%","0.6%","0.0%","1.1%","1.9%","7.4%","88.2%","","5.8%","32.6%","36.3%","25.2%","","148,652","42.3%","57.7%","80.3%","30.2%","12.5%","7.8%","7.2%","4.3%","","52.7%","19.0%","16.1%","7.6%","2.8%","1.8%","","13.5%","30.8%","46.1%","9.5%","","81,449","47.5%","39.0%","8.6%","52.5%","40.8%","11.6%"
"        Margin of Error","","±1,458","","±0.3","±0.1","±0.1","±0.1","±0.1","±0.2","±0.3","±0.3","±0.4","","±0.3","±0.6","±0.4","±0.3","","±1,634","±0.6","±0.6","±0.8","±0.7","±0.6","±0.5","±0.5","±0.4","","±0.7","±0.6","±0.6","±0.5","±0.3","±0.2","","±0.6","±0.9","±1.0","±0.6","","±1,539","±1.0","±1.1","±0.6","±1.0","±0.9","±0.8"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","64,049","","64,820","47,386","51,277","54,516","-","48,640","54,405","52,717","65,727","","31,786","73,705","77,316","45,227","","79,782","78,436","80,945","89,000","94,600","37,300","31,486","62,318","58,447","","73,161","82,023","95,814","84,753","86,299","88,663","","45,761","60,351","95,358","115,911","","36,637","30,445","27,154","57,171","44,399","38,956","67,570"
"        Margin of Error","","±707","","±844","±17,156","±5,015","±5,240","**","±14,220","±5,476","±2,939","±1,094","","±2,418","±1,455","±1,769","±1,124","","±1,115","±1,461","±1,541","±1,430","±2,130","±2,782","±2,176","±2,290","±6,123","","±1,475","±3,176","±3,057","±5,977","±7,469","±5,500","","±2,095","±1,291","±1,644","±3,746","","±1,110","±1,042","±1,013","±6,475","±1,564","±1,644","±6,585"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,192,654","","783,698","144,087","2,664","2,261","22","198,015","61,907","1,178,577","10,661","","24,068","302,236","459,536","406,814","","809,328","283,171","526,157","451,278","122,867","278,584","127,634","79,466","32,670","","373,920","229,100","142,634","46,861","11,315","5,498","","303,306","296,295","174,099","35,628","","383,326","217,575","193,898","23,677","165,751","141,247","24,504"
"        Margin of Error","","±3,406","","±3,920","±2,419","±415","±305","±27","±2,953","±1,928","±3,457","±846","","±1,044","±2,793","±2,778","±2,595","","±4,241","±3,263","±3,174","±3,725","±2,544","±3,181","±2,242","±2,129","±1,413","","±3,661","±3,126","±2,193","±1,471","±717","±466","","±3,022","±3,518","±2,519","±1,195","","±3,446","±2,685","±2,689","±1,161","±2,280","±2,158","±1,033"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,192,654","","65.7%","12.1%","0.2%","0.2%","0.0%","16.6%","5.2%","98.8%","0.9%","","2.0%","25.3%","38.5%","34.1%","","809,328","35.0%","65.0%","55.8%","15.2%","34.4%","15.8%","9.8%","4.0%","","46.2%","28.3%","17.6%","5.8%","1.4%","0.7%","","37.5%","36.6%","21.5%","4.4%","","383,326","56.8%","50.6%","6.2%","43.2%","36.8%","6.4%"
"        Margin of Error","","±3,406","","±0.3","±0.2","±0.1","±0.1","±0.1","±0.2","±0.2","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.2","","±4,241","±0.3","±0.3","±0.3","±0.3","±0.4","±0.3","±0.3","±0.2","","±0.4","±0.4","±0.2","±0.2","±0.1","±0.1","","±0.3","±0.4","±0.3","±0.1","","±3,446","±0.5","±0.5","±0.3","±0.5","±0.5","±0.3"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","20,539","","21,721","19,525","25,330","22,390","-","16,890","21,543","20,454","30,911","","6,614","22,684","24,247","17,450","","24,979","20,780","26,627","32,947","41,466","15,419","9,217","20,145","16,144","","21,692","25,977","32,843","33,695","32,075","40,690","","13,070","25,141","48,682","65,409","","12,257","11,541","10,797","24,400","13,494","12,377","24,008"
"        Margin of Error","","±185","","±234","±497","±3,923","±9,038","**","±306","±908","±187","±2,599","","±646","±468","±374","±206","","±219","±471","±263","±384","±773","±335","±430","±615","±566","","±314","±405","±810","±1,194","±1,900","±5,305","","±246","±359","±583","±1,985","","±131","±149","±152","±1,224","±260","±266","±1,717"
